customer_id,signup_date,age,location,customer_segment,subscription_plan,monthly_spend,total_spend,acquisition_channel,payment_method,subscription_start_date,renewal_date,tenure_months,plan_changes,upgrades,downgrades,last_login_date,login_frequency,days_since_last_login,sessions_last_30_days,average_session_duration,feature_usage_count,key_feature_usage,activity_change_pct,support_tickets,unresolved_tickets,complaints,failed_payments,churned,churn_date,churn_reason_category,signup_year_month,is_high_value,is_early_stage,has_support_friction,has_billing_issue,has_inactivity_warning,score_inactivity,score_engagement_velocity,score_operational_friction,score_feature_adoption,churn_risk_score,risk_tier,primary_risk_driver,strategic_segment
CUST-10330,2024-02-11,31,Europe,Mid-Market,Pro,79.0,1738.0,Direct Sales,Credit Card,2024-02-11,2025-02-10,22,0,0,0,2025-12-30,Daily,1,31,36.8,8,0,12.0,4,0,0,0,0,,Active / Retained,2024-02,0,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10331,2024-08-20,58,Europe,Startup/Individual,Basic,29.0,464.0,Partner Affiliate,Credit Card,2024-08-20,2025-08-20,16,0,0,0,2025-12-29,Weekly (3-5x/wk),2,22,10.3,13,0,27.6,0,0,0,0,0,,Active / Retained,2024-08,0,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10332,2025-01-27,52,North America,Startup/Individual,Basic,29.0,319.0,Content / Webinar,Credit Card,2025-01-27,2026-01-27,11,0,0,0,2025-12-24,Occasional (1-2x/wk),7,19,24.6,3,0,-16.1,1,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,12.0,4.025,0.0,17.0,33.0,Medium Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-10333,2025-07-12,45,Europe,Mid-Market,Pro,79.0,395.0,Content / Webinar,Credit Card,2025-07-12,2026-07-12,5,0,0,0,2025-11-14,Dormant (30+ days),47,0,13.7,5,0,-49.1,4,1,1,0,1,2025-09-10,Support Friction & Unresolved Issues,2025-07,0,0,1,0,1,25.0,17.275,6.5,14.5,63.3,High Risk,Severe Inactivity,Churned Customer
CUST-10334,2024-06-03,21,Europe,Startup/Individual,Basic,29.0,522.0,Referral,Credit Card,2024-06-03,2025-06-03,18,1,1,0,2025-12-31,Daily,0,37,35.8,14,0,-6.2,1,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,0,0.0,1.55,0.0,12.0,13.6,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10335,2025-06-04,36,North America,Startup/Individual,Basic,29.0,174.0,Content / Webinar,Credit Card,2025-06-04,2026-06-04,6,0,0,0,2025-11-26,Dormant (30+ days),35,3,10.8,1,0,-57.0,0,0,0,0,1,2025-07-04,Dormancy / No Team Engagement,2025-06,0,0,0,0,1,25.0,19.25,0.0,17.0,61.2,High Risk,Severe Inactivity,Churned Customer
CUST-10336,2024-06-17,24,North America,Startup/Individual,Pro,79.0,1422.0,Paid Ads,ACH / Bank Transfer,2024-06-17,2025-06-17,18,0,0,0,2025-12-26,Weekly (3-5x/wk),5,27,31.0,17,1,-4.2,4,1,0,0,0,,Active / Retained,2024-06,0,0,1,0,0,9.0,1.05,4.0,0.0,14.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10337,2024-10-31,36,North America,Mid-Market,Pro,79.0,1027.0,Partner Affiliate,Credit Card,2024-10-31,2025-10-31,13,0,0,0,2025-12-26,Weekly (3-5x/wk),5,26,20.9,9,1,50.1,4,0,0,0,0,,Active / Retained,2024-10,0,0,0,0,0,9.0,0.0,0.0,0.0,9.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10338,2025-05-25,29,Asia Pacific,SMB,Basic,29.0,203.0,Organic Search,PayPal,2025-05-25,2026-05-25,7,0,0,0,2025-10-02,Dormant (30+ days),90,4,11.5,16,1,-47.5,5,3,1,0,1,2025-07-24,Support Friction & Unresolved Issues,2025-05,0,0,1,0,1,25.0,14.375,10.5,0.0,49.9,Medium Risk,Severe Inactivity,Churned Customer
CUST-10339,2025-06-24,35,Europe,Mid-Market,Enterprise,249.0,1494.0,Organic Search,ACH / Bank Transfer,2025-06-24,2026-06-24,6,0,0,0,2025-12-31,Weekly (3-5x/wk),0,13,23.3,8,1,-8.2,2,0,0,0,0,,Active / Retained,2025-06,1,0,0,0,0,0.0,2.05,0.0,2.5,4.6,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10340,2025-08-19,38,Asia Pacific,SMB,Basic,29.0,116.0,Organic Search,Credit Card,2025-08-19,2026-08-19,4,0,0,0,2025-12-31,Occasional (1-2x/wk),0,4,19.6,8,0,9.8,2,0,0,0,0,,Active / Retained,2025-08,0,0,0,0,0,0.0,2.5,0.0,14.5,17.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10341,2025-04-29,55,North America,SMB,Basic,29.0,232.0,Partner Affiliate,PayPal,2025-04-29,2026-04-29,8,0,0,0,2025-12-29,Weekly (3-5x/wk),2,21,29.0,11,0,4.0,3,0,0,0,0,,Active / Retained,2025-04,0,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10342,2024-06-05,40,Latin America,SMB,Pro,79.0,1422.0,Paid Ads,PayPal,2024-06-05,2025-06-05,18,0,0,0,2025-10-29,Dormant (30+ days),63,4,10.0,1,0,-100.0,2,0,0,0,1,2025-01-04,Competitor Migration / Natural Attrition,2024-06,0,0,0,0,1,25.0,22.5,0.0,17.0,64.5,High Risk,Severe Inactivity,Churned Customer
CUST-10343,2024-07-14,39,Asia Pacific,Mid-Market,Enterprise,249.0,4233.0,Referral,Credit Card,2024-07-14,2025-07-14,17,0,0,0,2025-12-28,Weekly (3-5x/wk),3,23,15.8,15,0,11.6,1,0,0,0,0,,Active / Retained,2024-07,1,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10344,2024-08-15,22,North America,Startup/Individual,Basic,29.0,464.0,Referral,Credit Card,2024-08-15,2025-08-15,16,0,0,0,2025-12-31,Daily,0,34,24.2,7,1,13.6,3,0,0,0,0,,Active / Retained,2024-08,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10345,2024-07-02,25,North America,SMB,Pro,79.0,1343.0,Content / Webinar,PayPal,2024-07-02,2025-07-02,17,0,0,0,2025-11-10,Dormant (30+ days),51,10,2.0,11,0,-46.1,1,0,0,1,1,2025-06-01,Competitor Migration / Natural Attrition,2024-07,0,0,0,1,1,25.0,11.525,6.0,12.0,54.5,Medium Risk,Severe Inactivity,Churned Customer
CUST-10346,2024-10-20,42,North America,Mid-Market,Enterprise,249.0,3486.0,Partner Affiliate,Credit Card,2024-10-20,2025-10-20,14,0,0,0,2025-12-31,Daily,0,30,19.3,9,1,16.6,2,0,0,0,0,,Active / Retained,2024-10,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10347,2024-12-16,41,Middle East & Africa,SMB,Pro,79.0,948.0,Paid Ads,PayPal,2024-12-16,2025-12-16,12,0,0,0,2025-12-22,Occasional (1-2x/wk),9,8,34.7,10,1,1.2,2,0,0,0,0,,Active / Retained,2024-12,0,0,0,0,0,14.4,2.5,0.0,0.0,16.9,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10348,2025-03-05,32,North America,Startup/Individual,Basic,29.0,261.0,Paid Ads,Credit Card,2025-03-05,2026-03-05,9,0,0,0,2025-12-31,Daily,0,42,18.2,9,0,6.3,0,0,0,0,0,,Active / Retained,2025-03,0,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10349,2025-10-09,56,North America,Startup/Individual,Basic,29.0,58.0,Direct Sales,Credit Card,2025-10-09,2026-10-09,2,0,0,0,2025-11-30,Dormant (30+ days),31,6,9.9,8,0,-15.1,2,0,0,1,1,2025-11-08,Onboarding Dropoff & Low Feature Adoption,2025-10,0,1,0,1,1,25.0,6.275,6.0,14.5,51.8,Medium Risk,Severe Inactivity,Churned Customer
CUST-10350,2024-07-27,38,North America,SMB,Pro,79.0,1343.0,Referral,Credit Card,2024-07-27,2025-07-27,17,0,0,0,2025-12-31,Daily,0,25,17.3,5,0,20.6,2,0,0,0,0,,Active / Retained,2024-07,0,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10351,2024-05-15,50,Asia Pacific,Enterprise,Enterprise,249.0,4731.0,Content / Webinar,Invoicing,2024-05-15,2025-05-15,19,0,0,0,2025-12-28,Weekly (3-5x/wk),3,16,21.4,14,0,18.7,4,1,1,0,0,,Active / Retained,2024-05,1,0,1,0,0,0.0,0.0,6.5,12.0,18.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10352,2025-01-21,32,North America,Mid-Market,Pro,79.0,869.0,Paid Ads,Invoicing,2025-01-21,2026-01-21,11,0,0,0,2025-12-29,Weekly (3-5x/wk),2,24,17.3,5,0,11.8,3,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10353,2024-02-12,47,North America,Enterprise,Enterprise,249.0,5478.0,Paid Ads,Invoicing,2024-02-12,2025-02-11,22,0,0,0,2025-12-25,Weekly (3-5x/wk),6,23,21.1,7,0,-15.0,0,0,0,0,0,,Active / Retained,2024-02,1,0,0,0,0,10.5,3.75,0.0,14.5,28.8,Low Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-10354,2025-01-21,37,North America,Enterprise,Enterprise,249.0,2739.0,Organic Search,Invoicing,2025-01-21,2026-01-21,11,0,0,0,2025-12-30,Daily,1,30,18.8,9,0,17.5,3,0,0,0,0,,Active / Retained,2025-01,1,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10355,2025-09-07,34,Europe,SMB,Basic,29.0,87.0,Organic Search,Credit Card,2025-09-07,2026-09-07,3,0,0,0,2025-12-16,Rare (1-2x/mo),15,23,33.8,22,0,41.6,3,0,0,0,0,,Active / Retained,2025-09,0,1,0,0,1,18.35,0.0,0.0,12.0,30.4,Medium Risk,Severe Inactivity,New Customers At-Risk
CUST-10356,2024-07-28,37,North America,Mid-Market,Pro,79.0,1343.0,Organic Search,Credit Card,2024-07-28,2025-07-28,17,0,0,0,2025-12-30,Weekly (3-5x/wk),1,24,24.8,10,1,-6.1,1,0,0,0,0,,Active / Retained,2024-07,0,0,0,0,0,0.0,1.525,0.0,0.0,1.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10357,2025-08-26,42,Europe,Enterprise,Custom Tier,616.68,2466.72,Referral,ACH / Bank Transfer,2025-08-26,2026-08-26,4,0,0,0,2025-12-29,Weekly (3-5x/wk),2,21,17.6,9,0,27.0,1,0,0,0,0,,Active / Retained,2025-08,1,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10358,2025-06-29,57,Asia Pacific,Startup/Individual,Basic,29.0,174.0,Referral,Credit Card,2025-06-29,2026-06-29,6,1,1,0,2025-12-20,Occasional (1-2x/wk),11,29,35.6,10,0,4.9,0,0,0,0,0,,Active / Retained,2025-06,0,0,0,0,0,16.8,0.0,0.0,12.0,28.8,Low Risk,Severe Inactivity,Loyal Customers
CUST-10359,2025-10-30,24,Asia Pacific,SMB,Pro,79.0,158.0,Partner Affiliate,PayPal,2025-10-30,2026-10-30,2,0,0,0,2025-12-11,Rare (1-2x/mo),20,5,11.2,6,0,-71.2,1,0,0,0,1,2025-11-29,Onboarding Dropoff & Low Feature Adoption,2025-10,0,1,0,0,1,20.1,20.3,0.0,14.5,54.9,Medium Risk,Activity Dropoff,Churned Customer
CUST-10360,2025-01-23,51,Asia Pacific,SMB,Basic,29.0,319.0,Paid Ads,Credit Card,2025-01-23,2026-01-23,11,0,0,0,2025-12-29,Weekly (3-5x/wk),2,14,29.8,11,1,1.7,2,0,0,2,0,,Active / Retained,2025-01,0,0,0,1,0,0.0,0.0,12.0,0.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10361,2024-06-13,37,North America,SMB,Pro,79.0,1422.0,Direct Sales,Credit Card,2024-06-13,2025-06-13,18,0,0,0,2025-12-31,Weekly (3-5x/wk),0,21,31.8,11,1,13.4,2,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10362,2024-06-11,48,Asia Pacific,SMB,Basic,29.0,522.0,Organic Search,ACH / Bank Transfer,2024-06-11,2025-06-11,18,0,0,0,2025-12-26,Weekly (3-5x/wk),5,39,19.4,13,1,-2.3,0,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,0,9.0,0.575,0.0,0.0,9.6,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10363,2025-06-08,25,North America,Mid-Market,Pro,79.0,474.0,Content / Webinar,Credit Card,2025-06-08,2026-06-08,6,1,1,0,2025-12-23,Occasional (1-2x/wk),8,23,17.3,16,1,24.6,1,0,0,0,0,,Active / Retained,2025-06,0,0,0,0,0,13.2,0.0,0.0,0.0,13.2,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10364,2024-10-18,57,North America,SMB,Basic,29.0,406.0,Referral,Credit Card,2024-10-18,2025-10-18,14,0,0,0,2025-12-23,Occasional (1-2x/wk),8,26,21.3,5,0,48.3,0,0,0,0,0,,Active / Retained,2024-10,0,0,0,0,0,13.2,0.0,0.0,14.5,27.7,Low Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-10365,2025-09-21,25,Middle East & Africa,SMB,Pro,79.0,237.0,Paid Ads,Credit Card,2025-09-21,2026-09-21,3,0,0,0,2025-12-27,Weekly (3-5x/wk),4,27,30.0,7,0,12.9,1,0,0,0,0,,Active / Retained,2025-09,0,1,0,0,0,7.5,0.0,0.0,14.5,22.0,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-10366,2025-10-15,35,Asia Pacific,SMB,Basic,29.0,58.0,Referral,Credit Card,2025-10-15,2026-10-15,2,0,0,0,2025-12-21,Occasional (1-2x/wk),10,33,25.8,12,0,-6.5,0,0,0,0,0,,Active / Retained,2025-10,0,1,0,0,0,15.6,1.625,0.0,12.0,29.2,Low Risk,Severe Inactivity,New Customers At-Risk
CUST-10367,2024-11-02,25,Europe,Startup/Individual,Basic,29.0,377.0,Organic Search,Credit Card,2024-11-02,2025-11-02,13,1,1,0,2025-12-28,Weekly (3-5x/wk),3,36,16.9,12,0,29.9,0,0,0,0,0,,Active / Retained,2024-11,0,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10368,2024-06-28,26,Latin America,Startup/Individual,Basic,29.0,522.0,Organic Search,Credit Card,2024-06-28,2025-06-28,18,0,0,0,2025-12-23,Occasional (1-2x/wk),8,9,25.4,10,1,11.4,1,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,0,13.2,0.0,0.0,0.0,13.2,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10369,2024-10-18,48,Middle East & Africa,SMB,Basic,29.0,406.0,Direct Sales,PayPal,2024-10-18,2025-10-18,14,1,1,0,2025-12-31,Daily,0,43,10.4,8,1,36.7,2,0,0,0,0,,Active / Retained,2024-10,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10370,2025-07-04,38,Europe,Mid-Market,Pro,79.0,395.0,Direct Sales,ACH / Bank Transfer,2025-07-04,2026-07-04,5,0,0,0,2025-12-28,Occasional (1-2x/wk),3,6,23.6,6,1,-3.5,0,0,0,0,0,,Active / Retained,2025-07,0,0,0,0,0,0.0,3.375,0.0,2.5,5.9,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10371,2025-10-27,23,Europe,Startup/Individual,Pro,79.0,158.0,Paid Ads,Credit Card,2025-10-27,2026-10-27,2,0,0,0,2025-12-04,Rare (1-2x/mo),27,8,13.2,14,1,-69.9,5,1,1,0,1,2025-11-26,Support Friction & Unresolved Issues,2025-10,0,1,1,0,1,22.55,19.975,6.5,0.0,49.0,Medium Risk,Severe Inactivity,Churned Customer
CUST-10372,2025-03-19,63,Asia Pacific,SMB,Basic,29.0,261.0,Paid Ads,Credit Card,2025-03-19,2026-03-19,9,0,0,0,2025-12-26,Weekly (3-5x/wk),5,31,30.3,4,0,-24.4,3,0,0,0,0,,Active / Retained,2025-03,0,0,0,0,0,9.0,6.1,0.0,17.0,32.1,Medium Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-10373,2024-01-30,31,North America,SMB,Basic,29.0,667.0,Partner Affiliate,PayPal,2024-01-30,2025-01-29,23,0,0,0,2025-12-31,Daily,0,36,19.1,9,1,9.9,2,0,0,0,0,,Active / Retained,2024-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10374,2024-12-09,21,North America,SMB,Pro,79.0,948.0,Content / Webinar,Credit Card,2024-12-09,2025-12-09,12,1,1,0,2025-12-22,Occasional (1-2x/wk),9,8,16.0,21,1,-32.7,4,1,2,2,0,,Active / Retained,2024-12,0,0,1,1,0,14.4,10.675,21.0,0.0,46.1,Medium Risk,Billing & Support Friction,At-Risk Customers
CUST-10375,2025-06-27,36,Asia Pacific,Enterprise,Enterprise,249.0,1494.0,Referral,Invoicing,2025-06-27,2026-06-27,6,0,0,0,2025-12-25,Weekly (3-5x/wk),6,30,16.9,9,1,-15.9,5,0,0,0,0,,Active / Retained,2025-06,1,0,0,0,0,10.5,3.975,0.0,0.0,14.5,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10376,2025-07-22,30,North America,Enterprise,Enterprise,249.0,1245.0,Referral,Invoicing,2025-07-22,2026-07-22,5,1,1,0,2025-12-28,Weekly (3-5x/wk),3,27,21.7,10,1,-19.8,3,0,0,0,0,,Active / Retained,2025-07,1,0,0,0,0,0.0,4.95,0.0,0.0,5.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10377,2024-08-13,25,North America,Mid-Market,Pro,79.0,1264.0,Paid Ads,Credit Card,2024-08-13,2025-08-13,16,1,1,0,2025-12-27,Occasional (1-2x/wk),4,7,17.6,6,0,4.0,4,0,0,0,0,,Active / Retained,2024-08,0,0,0,0,0,7.5,2.5,0.0,14.5,24.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10378,2025-08-22,27,North America,Mid-Market,Enterprise,249.0,996.0,Organic Search,Credit Card,2025-08-22,2026-08-22,4,0,0,0,2025-12-28,Weekly (3-5x/wk),3,32,37.2,15,1,4.2,1,0,0,0,0,,Active / Retained,2025-08,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10379,2025-01-25,45,North America,SMB,Basic,29.0,319.0,Partner Affiliate,Credit Card,2025-01-25,2026-01-25,11,0,0,0,2025-12-28,Weekly (3-5x/wk),3,47,20.3,9,1,-9.5,0,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,0.0,2.375,0.0,0.0,2.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10380,2025-04-05,31,Middle East & Africa,Mid-Market,Enterprise,249.0,1992.0,Referral,Credit Card,2025-04-05,2026-04-05,8,0,0,0,2025-12-31,Daily,0,28,22.1,20,0,15.3,6,0,0,0,0,,Active / Retained,2025-04,1,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10381,2025-05-12,32,Europe,Startup/Individual,Basic,29.0,203.0,Content / Webinar,ACH / Bank Transfer,2025-05-12,2026-05-12,7,0,0,0,2025-12-29,Daily,2,38,21.3,8,1,1.4,2,0,0,0,0,,Active / Retained,2025-05,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10382,2025-03-02,51,Europe,SMB,Basic,29.0,261.0,Partner Affiliate,Credit Card,2025-03-02,2026-03-02,9,0,0,0,2025-12-18,Occasional (1-2x/wk),13,6,12.2,7,1,-67.2,6,2,0,1,1,2025-10-31,Support Friction & Unresolved Issues,2025-03,0,0,1,1,0,19.2,19.3,14.0,2.5,55.0,Medium Risk,Activity Dropoff,Churned Customer
CUST-10383,2025-03-10,63,Middle East & Africa,SMB,Pro,79.0,711.0,Referral,PayPal,2025-03-10,2026-03-10,9,0,0,0,2025-12-30,Occasional (1-2x/wk),1,5,16.3,17,1,13.5,2,0,0,0,0,,Active / Retained,2025-03,0,0,0,0,0,0.0,2.5,0.0,0.0,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10384,2024-09-13,52,Latin America,Enterprise,Enterprise,249.0,3735.0,Organic Search,Invoicing,2024-09-13,2025-09-13,15,0,0,0,2025-12-29,Daily,2,34,16.4,6,1,-25.8,1,0,0,0,0,,Active / Retained,2024-09,1,0,0,0,0,0.0,6.45,0.0,2.5,9.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10385,2024-10-12,26,Europe,SMB,Basic,29.0,406.0,Referral,PayPal,2024-10-12,2025-10-12,14,0,0,0,2025-12-30,Weekly (3-5x/wk),1,18,19.1,5,0,-4.1,2,0,0,0,0,,Active / Retained,2024-10,0,0,0,0,0,0.0,1.025,0.0,14.5,15.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10386,2025-05-08,23,Latin America,Enterprise,Enterprise,249.0,1743.0,Referral,Credit Card,2025-05-08,2026-05-08,7,0,0,0,2025-12-30,Daily,1,30,27.5,20,1,0.7,0,0,0,0,0,,Active / Retained,2025-05,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10387,2024-02-26,47,North America,SMB,Basic,29.0,638.0,Paid Ads,Credit Card,2024-02-26,2025-02-25,22,0,0,0,2025-12-30,Daily,1,43,15.4,6,0,-26.1,2,0,0,0,0,,Active / Retained,2024-02,0,0,0,0,0,0.0,6.525,0.0,14.5,21.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10388,2025-07-03,37,North America,Startup/Individual,Basic,29.0,145.0,Organic Search,Credit Card,2025-07-03,2026-07-03,5,1,1,0,2025-12-31,Daily,0,40,26.5,13,1,13.8,4,2,1,0,0,,Active / Retained,2025-07,0,0,1,0,0,0.0,0.0,10.5,0.0,10.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10389,2024-07-31,45,North America,SMB,Basic,29.0,493.0,Referral,Credit Card,2024-07-31,2025-07-31,17,1,0,1,2025-12-21,Occasional (1-2x/wk),10,23,41.2,5,0,10.1,2,0,0,0,0,,Active / Retained,2024-07,0,0,0,0,0,15.6,0.0,0.0,22.5,38.1,Medium Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-10390,2025-04-10,62,Europe,Mid-Market,Pro,79.0,632.0,Partner Affiliate,ACH / Bank Transfer,2025-04-10,2026-04-10,8,0,0,0,2025-12-29,Daily,2,30,13.1,5,0,4.8,0,0,0,0,0,,Active / Retained,2025-04,0,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10391,2024-05-15,59,Europe,SMB,Pro,79.0,1501.0,Partner Affiliate,PayPal,2024-05-15,2025-05-15,19,0,0,0,2025-12-28,Weekly (3-5x/wk),3,20,30.5,8,1,3.9,3,0,0,0,0,,Active / Retained,2024-05,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10392,2024-11-18,40,Europe,Mid-Market,Pro,79.0,1027.0,Organic Search,Credit Card,2024-11-18,2025-11-18,13,0,0,0,2025-12-31,Daily,0,37,22.4,12,1,-12.9,0,0,0,0,0,,Active / Retained,2024-11,0,0,0,0,0,0.0,3.225,0.0,0.0,3.2,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10393,2025-03-29,26,Europe,Mid-Market,Pro,79.0,711.0,Content / Webinar,Credit Card,2025-03-29,2026-03-29,9,0,0,0,2025-12-31,Weekly (3-5x/wk),0,20,19.2,13,0,-2.3,2,0,0,0,0,,Active / Retained,2025-03,0,0,0,0,0,0.0,0.575,0.0,12.0,12.6,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10394,2025-07-04,42,North America,SMB,Basic,29.0,145.0,Organic Search,Credit Card,2025-07-04,2026-07-04,5,0,0,0,2025-12-19,Occasional (1-2x/wk),12,7,14.0,17,1,-24.5,4,1,1,0,1,2025-10-03,Support Friction & Unresolved Issues,2025-07,0,0,1,0,0,18.0,8.625,6.5,0.0,33.1,Medium Risk,Severe Inactivity,Churned Customer
CUST-10395,2025-01-08,46,North America,Startup/Individual,Pro,79.0,869.0,Content / Webinar,Credit Card,2025-01-08,2026-01-08,11,0,0,0,2025-12-31,Occasional (1-2x/wk),0,4,33.9,15,1,16.0,3,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,0.0,2.5,0.0,0.0,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10396,2025-02-09,53,Europe,Mid-Market,Pro,79.0,790.0,Direct Sales,Credit Card,2025-02-09,2026-02-09,10,1,1,0,2025-12-29,Daily,2,42,20.9,16,1,38.6,0,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10397,2024-08-25,46,North America,Startup/Individual,Basic,29.0,464.0,Partner Affiliate,Credit Card,2024-08-25,2025-08-25,16,1,1,0,2025-12-28,Weekly (3-5x/wk),3,32,42.2,8,0,-10.3,3,0,0,0,0,,Active / Retained,2024-08,0,0,0,0,0,0.0,2.575,0.0,14.5,17.1,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10398,2025-06-12,24,Europe,Enterprise,Custom Tier,710.69,4264.14,Paid Ads,Invoicing,2025-06-12,2026-06-12,6,0,0,0,2025-12-30,Weekly (3-5x/wk),1,14,38.8,8,1,4.7,4,2,0,0,0,,Active / Retained,2025-06,1,0,1,0,0,0.0,0.0,8.0,2.5,10.5,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10399,2024-10-19,32,Europe,Enterprise,Enterprise,249.0,3486.0,Direct Sales,Credit Card,2024-10-19,2025-10-19,14,0,0,0,2025-12-31,Weekly (3-5x/wk),0,18,22.0,5,0,33.4,2,0,0,0,0,,Active / Retained,2024-10,1,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10400,2024-08-09,22,Europe,SMB,Basic,29.0,464.0,Direct Sales,Credit Card,2024-08-09,2025-08-09,16,1,1,0,2025-12-29,Daily,2,31,28.0,11,1,36.1,0,0,0,0,0,,Active / Retained,2024-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
